iter	RMSE
3252	320396.8781
3253	320382.7465
3254	320367.4097
3255	320355.2327
3256	320341.6436
3257	320322.7415
3258	320306.9496
3259	320259.9429
3260	320250.4041
3261	320238.8615
3262	320221.1585
3263	320214.1006
3264	320202.8276
3265	320181.089
3266	320163.1225
3267	320151.6385
3268	320133.6099
3269	320119.3904
3270	320106.7079
3271	320096.4065
3272	320086.8224
3273	320078.7495
3274	320054.9401
3275	320032.6876
3276	320020.4791
3277	320005.1789
3278	319994.4132
3279	319980.2637
3280	319968.1957
3281	319956.7253
3282	319934.6391
3283	319918.5602
3284	319903.4279
3285	319886.9185
3286	319873.7891
3287	319852.8712
3288	319833.7937
3289	319816.2951
3290	319795.641
3291	319780.3824
3292	319765.1699
3293	319757.3495
3294	319743.6655
3295	319735.7437
3296	319728.0089
3297	319713.9307
3298	319703.8107
3299	319692.4105
3300	319674.105
3301	319662.1631
3302	319646.3986
3303	319628.7484
3304	319617.9865
3305	319605.0669
3306	319587.8048
3307	319564.7518
3308	319547.9069
3309	319537.8729
3310	319522.9142
3311	319500.8579
3312	319486.134
3313	319470.4114
3314	319454.3288
3315	319442.4954
3316	319426.7273
3317	319405.9117
3318	319377.6798
3319	319338.4949
3320	319327.0446
3321	319307.572
3322	319301.7285
3323	319292.6122
3324	319246.6964
3325	319236.4486
3326	319216.8698
3327	319197.9906
3328	319179.6549
3329	319163.0904
3330	319138.5443
3331	319129.688
3332	319114.1926
3333	319099.37
3334	319082.3743
3335	319069.4146
3336	319061.9883
3337	319044.9772
3338	319034.7298
3339	319022.8305
3340	319001.1839
3341	318980.8201
3342	318972.9831
3343	318957.4699
3344	318948.0507
3345	318938.1215
3346	318907.2341
3347	318892.2391
3348	318875.4981
3349	318830.697
3350	318816.5062
3351	318797.3994
3352	318779.0184
3353	318763.9622
3354	318749.8878
3355	318731.4738
3356	318712.4701
3357	318696.3635
3358	318682.321
3359	318665.9955
3360	318652.5734
3361	318638.9908
3362	318627.5297
3363	318613.7561
3364	318597.3936
3365	318587.6362
3366	318576.5358
3367	318559.1566
3368	318545.1869
3369	318529.4043
3370	318508.0116
3371	318496.2396
3372	318480.2239
3373	318470.9982
3374	318451.2687
3375	318444.2021
3376	318419.2325
3377	318405.4738
3378	318392.2766
3379	318375.3751
3380	318361.6567
3381	318342.3584
3382	318331.3802
3383	318320.2363
3384	318307.0581
3385	318292.3458
3386	318279.4806
3387	318256.0862
3388	318244.628
3389	318230.6486
3390	318214.7595
3391	318202.5364
3392	318189.7275
3393	318181.1242
3394	318162.3653
3395	318152.3297
3396	318131.583
3397	318121.3138
3398	318103.626
3399	318079.9725
3400	318066.4893
3401	318049.2006
3402	318022.2507
3403	318008.5103
3404	317995.0602
3405	317977.051
3406	317962.1919
3407	317939.0862
3408	317924.5162
3409	317906.7529
3410	317890.0996
3411	317876.2769
3412	317866.7326
3413	317853.8009
3414	317835.961
3415	317826.5276
3416	317813.5374
3417	317795.1439
3418	317780.8232
3419	317768.5189
3420	317753.1097
3421	317741.127
3422	317723.592
3423	317712.8006
3424	317699.1557
3425	317684.0681
3426	317673.685
3427	317659.845
3428	317644.8704
3429	317631.5111
3430	317619.2421
3431	317606.221
3432	317593.0043
3433	317579.4414
3434	317563.574
3435	317551.9633
3436	317542.9944
3437	317533.7437
3438	317528.5837
3439	317508.5217
3440	317492.5355
3441	317477.7595
3442	317468.5854
3443	317453.4686
3444	317442.6704
3445	317436.8452
3446	317422.4786
3447	317407.7627
3448	317397.8737
3449	317388.1376
3450	317366.7472
3451	317353.6907
3452	317336.5241
3453	317322.3256
3454	317313.0469
3455	317297.9327
3456	317284.5732
3457	317279.2113
3458	317243.041
3459	317219.8696
3460	317205.3356
3461	317189.9155
3462	317179.3802
3463	317158.4835
3464	317152.9999
3465	317140.458
3466	317130.0208
3467	317118.5884
3468	317112.4726
3469	317098.3897
3470	317081.6596
3471	317064.8064
3472	317042.2479
3473	317033.3787
3474	317011.2674
3475	316995.8494
3476	316971.3275
3477	316963.2292
3478	316947.6779
3479	316937.9198
3480	316923.2411
3481	316906.1798
3482	316892.6146
3483	316880.9952
3484	316869.1983
3485	316849.9374
3486	316832.6826
3487	316817.7565
3488	316796.0215
3489	316784.5738
3490	316763.8612
3491	316741.898
3492	316723.1251
3493	316709.9123
3494	316696.8519
3495	316680.5556
3496	316666.8489
3497	316655.3883
3498	316635.3049
3499	316621.4173
3500	316608.141
3501	316596.6754
3502	316582.3809
3503	316576.0014
3504	316547.7236
3505	316535.5662
3506	316519.2049
3507	316498.4952
3508	316474.2117
3509	316456.8815
3510	316443.5803
3511	316433.3736
3512	316418.3224
3513	316409.6852
3514	316393.6029
3515	316383.7115
3516	316370.7528
3517	316361.2473
3518	316350.883
3519	316336.3178
3520	316316.0021
3521	316303.4732
3522	316288.444
3523	316275.9379
3524	316259.7366
3525	316246.4238
3526	316228.0126
3527	316216.7758
3528	316199.527
3529	316189.7578
3530	316172.7739
3531	316149.9611
3532	316140.9429
3533	316120.4144
3534	316111.2674
3535	316095.3446
3536	316085.4707
3537	316070.6954
3538	316054.3742
3539	316040.2741
3540	316026.513
3541	316011.2458
3542	315995.6701
3543	315979.4244
3544	315961.9216
3545	315950.7997
3546	315940.2284
3547	315934.8891
3548	315923.5749
3549	315903.5047
3550	315885.579
3551	315853.6626
3552	315843.4429
3553	315830.6469
3554	315808.0088
3555	315794.7604
3556	315779.8697
3557	315769.3104
3558	315755.0345
3559	315744.3786
3560	315735.6664
3561	315719.6305
3562	315705.8089
3563	315687.481
3564	315673.7019
3565	315660.7757
3566	315647.7021
3567	315636.7135
3568	315613.7997
3569	315603.2844
3570	315597.7392
3571	315583.8365
3572	315570.5779
3573	315533.7358
3574	315520.7663
3575	315506.193
3576	315495.2168
3577	315481.8396
3578	315472.2728
3579	315458.16
3580	315447.5993
3581	315438.8835
3582	315423.3361
3583	315407.0745
3584	315399.5285
3585	315378.5047
3586	315367.5741
3587	315350.674
3588	315342.1065
3589	315333.7371
3590	315320.7773
3591	315303.0422
3592	315290.7572
3593	315277.133
3594	315266.8182
3595	315253.9854
3596	315245.0222
3597	315233.7285
3598	315209.9411
3599	315189.9714
3600	315178.7213
3601	315159.7339
3602	315147.0274
3603	315129.7296
3604	315116.356
3605	315109.835
3606	315103.3759
3607	315094.0572
3608	315085.0831
3609	315067.4873
3610	315051.0576
3611	315036.3377
3612	315025.4767
3613	315018.096
3614	315009.7524
3615	314971.2774
3616	314954.072
3617	314938.9049
3618	314903.1087
3619	314894.8258
3620	314884.2755
3621	314868.974
3622	314851.8524
3623	314838.1258
3624	314825.212
3625	314810.6202
3626	314798.3921
3627	314778.4828
3628	314765.7309
3629	314753.2381
3630	314733.2202
3631	314719.4652
3632	314694.6195
3633	314682.4737
3634	314667.9308
3635	314655.7048
3636	314628.3974
3637	314615.3416
3638	314604.4969
3639	314597.7552
3640	314586.421
3641	314576.0887
3642	314559.0823
3643	314550.7152
3644	314538.7744
3645	314525.1899
3646	314517.4475
3647	314490.8893
3648	314476.5644
3649	314460.0482
3650	314439.1046
3651	314423.5399
3652	314410.4028
3653	314388.3852
3654	314383.5962
3655	314368.6362
3656	314354.1151
3657	314341.5404
3658	314328.8933
3659	314317.4697
3660	314304.2952
3661	314298.6188
3662	314283.8625
3663	314250.3306
3664	314226.4013
3665	314213.6961
3666	314201.0682
3667	314177.9192
3668	314165.9912
3669	314152.9853
3670	314131.7185
3671	314126.6828
3672	314117.8868
3673	314103.5106
3674	314091.3215
3675	314082.0501
3676	314072.011
3677	314060.6787
3678	314047.6475
3679	314038.2567
3680	314024.8518
3681	314010.975
3682	313995.8551
3683	313983.233
3684	313965.5844
3685	313952.9513
3686	313938.099
3687	313903.453
3688	313891.4975
3689	313874.4035
3690	313862.8568
3691	313844.0644
3692	313828.6312
3693	313818.7436
3694	313808.8846
3695	313797.5563
3696	313777.4393
3697	313766.2063
3698	313755.0208
3699	313741.9991
3700	313727.81
3701	313719.5447
3702	313695.7368
3703	313689.0925
3704	313677.8346
3705	313662.6727
3706	313650.1632
3707	313644.0995
3708	313627.1171
3709	313607.574
3710	313591.2538
3711	313582.1859
3712	313565.7455
3713	313547.3029
3714	313534.8888
3715	313519.0143
3716	313505.7363
3717	313493.7591
3718	313481.4201
3719	313474.6569
3720	313459.7814
3721	313446.1227
3722	313428.2477
3723	313415.4937
3724	313399.8979
3725	313382.5477
3726	313365.9314
3727	313355.7918
3728	313339.8236
3729	313331.2142
3730	313317.0968
3731	313305.9101
3732	313294.7749
3733	313282.294
3734	313274.0833
3735	313235.9593
3736	313223.9165
3737	313214.997
3738	313200.9298
3739	313187.5774
3740	313175.387
3741	313163.9929
3742	313147.711
3743	313132.8379
3744	313122.4666
3745	313102.7478
3746	313088.0206
3747	313063.6414
3748	313056.5141
3749	313039.6275
3750	313026.6186
3751	313007.5341
3752	312996.6773
3753	312982.756
3754	312967.053
3755	312954.1244
3756	312946.0712
3757	312934.9473
3758	312919.6661
3759	312902.3134
3760	312889.8252
3761	312881.3283
3762	312869.6302
3763	312861.3074
3764	312849.0866
3765	312830.4111
3766	312798.1787
3767	312780.1797
3768	312772.5804
3769	312761.4746
3770	312739.8569
3771	312724.844
3772	312707.3589
3773	312701.0144
3774	312682.2198
3775	312670.979
3776	312658.882
3777	312642.8997
3778	312630.5864
3779	312615.1818
3780	312606.0621
3781	312596.8519
3782	312584.6327
3783	312575.0106
3784	312562.4026
3785	312554.8453
3786	312540.1723
3787	312535.4873
3788	312515.9204
3789	312503.2527
3790	312492.8541
3791	312484.291
3792	312471.8124
3793	312452.6636
3794	312442.1501
3795	312433.155
3796	312419.188
3797	312398.4447
3798	312392.5473
3799	312381.1681
3800	312365.0377
3801	312354.2222
3802	312343.2391
3803	312328.1809
3804	312316.8251
3805	312305.6648
3806	312296.9309
3807	312283.0205
3808	312267.6754
3809	312251.7763
3810	312234.662
3811	312219.8621
3812	312207.9505
3813	312192.4694
3814	312179.744
3815	312165.2263
3816	312151.0608
3817	312134.0686
3818	312126.0248
3819	312113.8649
3820	312102.6107
3821	312092.6162
3822	312073.3873
3823	312064.2828
3824	312052.6116
3825	312038.4457
3826	312029.5631
3827	312018.0824
3828	312009.6668
3829	311989.574
3830	311977.56
3831	311960.8314
3832	311945.6808
3833	311931.4404
3834	311920.187
3835	311906.969
3836	311890.2674
3837	311879.1957
3838	311856.9851
3839	311849.5098
3840	311838.9043
3841	311818.8309
3842	311801.1639
3843	311792.844
3844	311780.2405
3845	311769.1712
3846	311748.7784
3847	311738.944
3848	311720.2008
3849	311707.1502
3850	311692.9458
3851	311684.1336
3852	311674.3935
3853	311669.198
3854	311662.9258
3855	311643.0005
3856	311629.3038
3857	311616.7195
3858	311590.2651
3859	311581.4362
3860	311549.041
3861	311529.6915
3862	311510.2853
3863	311491.3112
3864	311477.4808
3865	311466.9606
3866	311452.0146
3867	311437.414
3868	311414.0174
3869	311397.9439
3870	311372.2116
3871	311358.5258
3872	311344.9683
3873	311334.8744
3874	311323.5737
3875	311307.1683
3876	311296.0822
3877	311289.1189
3878	311274.9015
3879	311263.4101
3880	311254.069
3881	311238.4992
3882	311227.3936
3883	311212.7432
3884	311202.6764
3885	311194.6684
3886	311183.0492
3887	311165.5186
3888	311149.9262
3889	311138.7097
3890	311131.3452
3891	311100.0519
3892	311089.161
3893	311080.9869
3894	311067.751
3895	311060.6019
3896	311050.0567
3897	311034.3522
3898	311025.8857
3899	311013.1293
3900	310993.8574
3901	310972.2304
3902	310960.1444
3903	310944.6503
3904	310926.8547
3905	310915.7931
3906	310904.6942
3907	310891.5516
3908	310875.4221
3909	310868.6169
3910	310854.3072
3911	310840.1133
3912	310830.1862
3913	310822.5539
3914	310810.6491
3915	310798.3248
3916	310788.1097
3917	310773.8816
3918	310755.5853
3919	310741.5081
3920	310726.5968
3921	310715.0106
3922	310705.7236
3923	310694.0043
3924	310669.4844
3925	310661.3954
3926	310637.4205
3927	310628.9453
3928	310624.4165
3929	310612.1345
3930	310598.3203
3931	310581.4143
3932	310569.3969
3933	310540.3647
3934	310529.8988
3935	310518.2448
3936	310507.4649
3937	310485.152
3938	310477.3612
3939	310459.4116
3940	310452.3437
3941	310433.6627
3942	310426.2262
3943	310414.136
3944	310402.6676
3945	310390.0252
3946	310373.5817
3947	310354.6279
3948	310341.2128
3949	310331.2113
3950	310320.2099
3951	310311.484
3952	310299.7727
3953	310273.8691
3954	310264.4674
3955	310257.1279
3956	310244.8289
3957	310233.5257
3958	310222.9831
3959	310207.6756
3960	310194.6847
3961	310185.2175
3962	310169.2676
3963	310157.3447
3964	310145.981
3965	310134.0897
3966	310115.5261
3967	310103.6844
3968	310089.29
3969	310078.9519
3970	310062.0838
3971	310053.8598
3972	310038.2724
3973	310030.0021
3974	310018.8208
3975	309998.9016
3976	309990.3257
3977	309978.1977
3978	309968.9354
3979	309937.7114
3980	309921.8881
3981	309911.297
3982	309905.421
3983	309891.8403
3984	309878.4097
3985	309860.8365
3986	309846.7209
3987	309824.1789
3988	309806.2499
3989	309796.9131
3990	309772.3126
3991	309760.4082
3992	309740.6264
3993	309726.8024
3994	309712.2129
3995	309700.2352
3996	309683.4207
3997	309672.5418
3998	309647.2047
3999	309637.0105
4000	309597.0784
4001	309585.7785
4002	309571.7383
4003	309557.7757
4004	309546.6536
4005	309538.3923
4006	309527.275
4007	309507.0632
4008	309500.6703
4009	309490.979
4010	309470.1446
4011	309459.1606
4012	309449.9554
4013	309444.2334
4014	309432.0576
4015	309421.7956
4016	309412.3584
4017	309405.7854
4018	309389.6109
4019	309378.6895
4020	309366.8402
4021	309354.1608
4022	309347.572
4023	309334.9069
4024	309308.8541
4025	309297.8155
4026	309287.4427
4027	309270.2265
4028	309258.806
4029	309250.0915
4030	309245.1711
4031	309235.6265
4032	309227.2976
4033	309217.0181
4034	309208.6399
4035	309196.8064
4036	309182.6862
4037	309169.1734
4038	309157.5955
4039	309148.7315
4040	309132.1483
4041	309121.2748
4042	309112.3978
4043	309096.8705
4044	309079.9204
4045	309060.735
4046	309046.1774
4047	309035.7603
4048	309026.0747
4049	309014.6877
4050	309005.3446
4051	308996.6499
4052	308991.5306
4053	308974.0652
4054	308963.7772
4055	308950.5319
4056	308938.0921
4057	308926.6918
4058	308915.6272
4059	308904.0755
4060	308884.6488
4061	308875.3562
4062	308866.6628
4063	308859.796
4064	308851.3112
4065	308840.7028
4066	308817.3535
4067	308802.2365
4068	308795.0303
4069	308783.2518
4070	308772.4733
4071	308761.4417
4072	308743.9108
4073	308733.209
4074	308725.4709
4075	308713.863
4076	308701.5776
4077	308689.0869
4078	308678.4363
4079	308669.9964
4080	308657.9659
4081	308642.6793
4082	308628.5186
4083	308618.3116
4084	308599.7378
4085	308587.346
4086	308574.6416
4087	308566.6365
4088	308552.2092
4089	308533.32
4090	308520.8049
4091	308514.5182
4092	308504.675
4093	308492.485
4094	308477.4918
4095	308465.4856
4096	308456.9962
4097	308446.1238
4098	308432.1127
4099	308396.503
4100	308389.356
4101	308379.6746
4102	308366.7616
4103	308347.6058
4104	308340.3
4105	308323.6076
4106	308310.7373
4107	308296.5651
4108	308286.3179
4109	308282.09
4110	308247.2224
4111	308236.5319
4112	308229.3999
4113	308218.1126
4114	308203.0446
4115	308190.0358
4116	308182.7123
4117	308174.1119
4118	308152.3848
4119	308143.6583
4120	308133.8112
4121	308123.9547
4122	308117.9724
4123	308104.047
4124	308091.8847
4125	308069.7998
4126	308058.1775
4127	308046.7835
4128	308031.6631
4129	308012.9269
4130	308001.2977
4131	307986.3481
4132	307978.8025
4133	307964.8451
4134	307955.7317
4135	307924.756
4136	307910.6027
4137	307896.1379
4138	307886.4703
4139	307876.6634
4140	307864.3701
4141	307850.7155
4142	307837.3597
4143	307829.4184
4144	307820.5116
4145	307810.1642
4146	307802.2718
4147	307785.0809
4148	307771.2001
4149	307759.291
4150	307730.3433
4151	307721.7501
4152	307709.8903
4153	307698.9598
4154	307680.7631
4155	307663.6076
4156	307651.607
4157	307644.4893
4158	307637.3544
4159	307624.6018
4160	307613.2531
4161	307587.7464
4162	307571.4795
4163	307564.7149
4164	307557.1939
4165	307547.2185
4166	307528.3718
4167	307519.6234
4168	307513.3208
4169	307504.9801
4170	307494.8627
4171	307483.0838
4172	307471.8538
4173	307460.9028
4174	307446.3856
4175	307435.2579
4176	307421.3529
4177	307403.3407
4178	307394.1499
4179	307371.1846
4180	307361.3746
4181	307350.5883
4182	307332.5645
4183	307325.3251
4184	307313.764
4185	307308.0084
4186	307292.8938
4187	307279.5787
4188	307272.1985
4189	307256.6705
4190	307244.3868
4191	307238.8243
4192	307225.9462
4193	307211.4654
4194	307196.6802
4195	307161.0465
4196	307148.8891
4197	307140.1953
4198	307127.5074
4199	307112.5565
4200	307102.5193
4201	307095.743
4202	307085.6791
4203	307073.8608
4204	307060.2587
4205	307038.829
4206	307028.5253
4207	307019.5569
4208	307007.1316
4209	306996.5672
4210	306981.9679
4211	306970.0879
4212	306942.1671
4213	306934.3716
4214	306925.6547
4215	306890.7997
4216	306879.7316
4217	306860.7676
4218	306854.5406
4219	306836.4347
4220	306828.2111
4221	306809.9548
4222	306798.4563
4223	306784.6668
4224	306774.8136
4225	306763.7281
4226	306752.2957
4227	306741.2723
4228	306732.09
4229	306721.9921
4230	306711.1841
4231	306697.7618
4232	306683.0535
4233	306669.03
4234	306653.1533
4235	306639.2082
4236	306631.3918
4237	306616.8786
4238	306607.2442
4239	306591.9099
4240	306582.6641
4241	306557.6959
4242	306553.7753
4243	306537.1225
4244	306526.7571
4245	306512.2187
4246	306501.7145
4247	306490.1393
4248	306482.4154
4249	306471.9728
4250	306464.1883
4251	306454.9452
4252	306448.8506
4253	306435.1175
4254	306423.8912
4255	306399.8248
4256	306379.2473
4257	306371.3675
4258	306360.6699
4259	306353.5186
4260	306336.3964
4261	306328.0461
4262	306318.2606
4263	306306.623
4264	306267.8748
4265	306257.0847
4266	306247.1579
4267	306236.9517
4268	306222.7333
4269	306212.4845
4270	306201.806
4271	306181.3896
4272	306167.9608
4273	306158.2996
4274	306139.9807
4275	306132.6205
4276	306121.9811
4277	306107.6288
4278	306097.5587
4279	306087.9497
4280	306077.6031
4281	306070.1861
4282	306059.2657
4283	306051.5682
4284	306035.9111
4285	306023.8196
4286	306008.6145
4287	305998.3721
4288	305986.8868
4289	305975.0952
4290	305961.8542
4291	305950.9955
4292	305941.1119
4293	305929.5558
4294	305891.7385
4295	305881.7396
4296	305863.3048
4297	305851.9087
4298	305840.8772
4299	305827.6027
4300	305818.8331
4301	305809.8051
4302	305802.6892
4303	305795.8041
4304	305783.009
4305	305768.8062
4306	305756.2052
4307	305734.3109
4308	305724.7498
4309	305710.9207
4310	305698.7436
4311	305686.7396
4312	305649.9378
4313	305636.6265
4314	305624.7335
4315	305611.2157
4316	305597.4798
4317	305583.8041
4318	305569.1768
4319	305560.7926
4320	305546.7425
4321	305534.475
4322	305526.4554
4323	305514.5276
4324	305505.6154
4325	305495.0918
4326	305488.3237
4327	305452.4264
4328	305440.1569
4329	305430.5285
4330	305422.593
4331	305403.9097
4332	305380.352
4333	305359.9643
4334	305347.2606
4335	305331.287
4336	305327.5502
4337	305318.4579
4338	305311.9193
4339	305289.1089
4340	305271.9864
4341	305258.3287
4342	305243.4155
4343	305231.7335
4344	305221.7281
4345	305212.5878
4346	305198.3784
4347	305184.5522
4348	305177.3401
4349	305170.3321
4350	305145.9906
4351	305111.3917
4352	305100.6629
4353	305087.3854
4354	305078.91
4355	305059.5401
4356	305050.5435
4357	305044.648
4358	305037.2788
4359	305026.0769
4360	305008.3426
4361	304997.6388
4362	304984.0014
4363	304974.1474
4364	304964.0266
4365	304956.9715
4366	304946.431
4367	304923.2247
4368	304904.3007
4369	304898.4893
4370	304888.2517
4371	304879.957
4372	304868.7187
4373	304857.1361
4374	304845.189
4375	304837.3104
4376	304827.3336
4377	304812.0061
4378	304802.9023
4379	304795.2635
4380	304781.0304
4381	304768.7167
4382	304745.6368
4383	304727.1365
4384	304718.049
4385	304696.6979
4386	304686.9562
4387	304674.6852
4388	304659.2064
4389	304642.6913
4390	304626.3841
4391	304607.0895
4392	304597.7241
4393	304563.117
4394	304555.8294
4395	304541.9512
4396	304532.5712
4397	304521.938
4398	304511.8692
4399	304505.8001
4400	304491.6535
4401	304481.1614
4402	304476.2542
4403	304464.5869
4404	304456.9129
4405	304446.6149
4406	304412.8458
4407	304403.0657
4408	304381.1017
4409	304348.1517
4410	304334.9454
4411	304318.6986
4412	304304.8266
4413	304297.638
4414	304287.2262
4415	304273.981
4416	304261.7929
4417	304247.271
4418	304234.448
4419	304215.13
4420	304205.3291
4421	304194.8915
4422	304184.3619
4423	304174.1403
4424	304162.801
4425	304149.9326
4426	304139.2867
4427	304131.3766
4428	304120.57
4429	304111.5587
4430	304096.1029
4431	304089.9016
4432	304081.482
4433	304071.3995
4434	304064.8142
4435	304051.1688
4436	304043.4263
4437	304036.0291
4438	304020.6696
4439	304014.4686
4440	303986.7238
4441	303963.4029
4442	303953.5129
4443	303945.6266
4444	303922.8919
4445	303915.1489
4446	303899.9946
4447	303889.0511
4448	303880.7121
4449	303874.0031
4450	303863.4708
4451	303854.0357
4452	303844.2461
4453	303832.1461
4454	303822.6996
4455	303809.4095
4456	303799.4683
4457	303789.7447
4458	303782.7055
4459	303777.2813
4460	303755.6312
4461	303744.8315
4462	303729.108
4463	303713.0781
4464	303699.9368
4465	303690.7455
4466	303677.0691
4467	303667.2068
4468	303659.5179
4469	303651.7547
4470	303640.8269
4471	303629.0306
4472	303618.7971
4473	303609.059
4474	303589.5755
4475	303557.1205
4476	303547.7392
4477	303534.0772
4478	303502.3968
4479	303483.4467
4480	303470.5982
4481	303461.1052
4482	303453.4629
4483	303445.916
4484	303434.2088
4485	303421.159
4486	303409.5334
4487	303395.1124
4488	303387.8413
4489	303380.2468
4490	303374.1981
4491	303365.4868
4492	303349.932
4493	303334.5189
4494	303312.651
4495	303303.4281
4496	303294.9203
4497	303282.5552
4498	303274.1758
4499	303258.1678
4500	303246.0943
4501	303213.8788
4502	303195.6053
4503	303185.5037
4504	303173.486
4505	303160.814
4506	303139.0531
4507	303129.2857
4508	303119.734
4509	303110.3154
4510	303102.9702
4511	303092.5301
4512	303081.6299
4513	303072.3062
4514	303059.3892
4515	303049.1559
4516	303041.9477
4517	303017.9046
4518	303001.6267
4519	302991.1172
4520	302983.9081
4521	302971.2031
4522	302955.3075
4523	302943.4267
4524	302930.6889
4525	302916.4925
4526	302907.9589
4527	302901.352
4528	302893.4143
4529	302886.2643
4530	302865.156
4531	302852.3813
4532	302841.8552
4533	302827.2817
4534	302812.6235
4535	302802.3652
4536	302790.5688
4537	302776.866
4538	302767.0196
4539	302755.135
4540	302744.7558
4541	302729.9572
4542	302716.2291
4543	302701.7229
4544	302692.4154
4545	302660.8818
4546	302652.2298
4547	302633.705
4548	302629.7344
4549	302619.7337
4550	302603.8449
4551	302581.3656
4552	302550.976
4553	302530.8584
4554	302518.049
4555	302497.1548
4556	302471.1965
4557	302464.1137
4558	302454.5862
4559	302446.0679
4560	302435.7254
4561	302428.7749
4562	302420.7609
4563	302413.6613
4564	302407.1558
4565	302395.2475
4566	302379.6777
4567	302354.0768
4568	302339.8171
4569	302329.3869
4570	302323.0607
4571	302316.7046
4572	302305.0483
4573	302293.2156
4574	302275.5281
4575	302268.9117
4576	302259.4421
4577	302247.0451
4578	302237.8851
4579	302226.9112
4580	302217.1815
4581	302196.3573
4582	302184.6927
4583	302177.5046
4584	302167.4711
4585	302158.3723
4586	302152.0803
4587	302146.462
4588	302136.5325
4589	302122.2264
4590	302093.048
4591	302072.1401
4592	302058.6096
4593	302047.2198
4594	302036.5109
4595	302026.2881
4596	302015.3045
4597	301993.3964
4598	301983.4278
4599	301972.9449
4600	301959.4915
4601	301952.6061
4602	301942.9748
4603	301932.2486
4604	301926.602
4605	301912.5373
4606	301903.896
4607	301893.8957
4608	301879.6767
4609	301871.5954
4610	301861.1957
4611	301849.6559
4612	301840.397
4613	301826.7538
4614	301801.9504
4615	301795.1233
4616	301783.286
4617	301770.7134
4618	301765.6641
4619	301743.2786
4620	301733.3003
4621	301720.1388
4622	301708.5138
4623	301700.2859
4624	301686.8207
4625	301665.995
4626	301656.0099
4627	301637.7773
4628	301622.6544
4629	301611.1052
4630	301590.8158
4631	301580.9748
4632	301576.1488
4633	301555.9662
4634	301547.9896
4635	301539.4733
4636	301531.6966
4637	301503.3015
4638	301495.1979
4639	301483.5948
4640	301477.7603
4641	301462.4665
4642	301443.7645
4643	301426.4668
4644	301420.962
4645	301406.6994
4646	301396.0901
4647	301386.4776
4648	301375.9008
4649	301366.0606
4650	301354.3056
4651	301340.5907
4652	301330.5381
4653	301322.1268
4654	301304.2527
4655	301286.6931
4656	301277.3349
4657	301268.1805
4658	301257.5625
4659	301241.7442
4660	301227.4063
4661	301218.8513
4662	301214.3331
4663	301204.7659
4664	301192.5112
4665	301185.5122
4666	301168.9538
4667	301157.8274
4668	301149.1279
4669	301140.2804
4670	301127.7451
4671	301115.3951
4672	301106.1136
4673	301088.438
4674	301077.6514
4675	301065.8166
4676	301051.6578
4677	301038.163
4678	301023.2036
4679	300995.4999
4680	300989.7381
4681	300977.5564
4682	300964.9922
4683	300959.0673
4684	300951.2659
4685	300940.7021
4686	300933.3923
4687	300920.9549
4688	300914.656
4689	300901.5348
4690	300891.1717
4691	300882.9204
4692	300872.7245
4693	300863.8986
4694	300854.6801
4695	300837.3376
4696	300826.9895
4697	300819.0339
4698	300808.5354
4699	300800.3561
4700	300792.2948
4701	300777.9333
4702	300770.861
4703	300756.9464
4704	300739.8423
4705	300727.8917
4706	300715.546
4707	300706.0551
4708	300697.5663
4709	300686.1892
4710	300678.8244
4711	300670.744
4712	300657.6882
4713	300649.579
4714	300643.674
4715	300629.8351
4716	300599.9632
4717	300589.9099
4718	300569.3196
4719	300561.5574
4720	300547.4084
4721	300522.5182
4722	300513.0071
4723	300501.0731
4724	300492.6991
4725	300470.2742
4726	300462.922
4727	300452.8974
4728	300438.9364
4729	300422.1233
4730	300416.7933
4731	300400.2724
4732	300390.2896
4733	300376.8171
4734	300362.3108
4735	300358.4503
4736	300349.5106
4737	300340.3077
4738	300318.4688
4739	300311.6315
4740	300300.8677
4741	300288.5822
4742	300276.2966
4743	300261.5542
4744	300251.9927
4745	300245.6862
4746	300233.0391
4747	300223.2061
4748	300211.4685
4749	300197.2599
4750	300180.0029
4751	300168.6065
4752	300145.947
4753	300126.3117
4754	300118.4767
4755	300110.6778
4756	300099.7063
4757	300090.9054
4758	300085.1908
4759	300077.1196
4760	300065.0494
4761	300055.5243
4762	300047.5999
4763	300036.2283
4764	300020.1639
4765	300010.3793
4766	300001.9579
4767	299995.7043
4768	299983.3845
4769	299966.6988
4770	299957.1945
4771	299949.1618
4772	299944.7243
4773	299934.9672
4774	299926.6261
4775	299921.1652
4776	299913.2208
4777	299903.8255
4778	299898.4972
4779	299890.2286
4780	299881.3845
4781	299873.0744
4782	299864.9396
4783	299853.6224
4784	299843.6693
4785	299834.9139
4786	299828.3182
4787	299820.2911
4788	299811.908
4789	299802.8061
4790	299790.7764
4791	299781.2471
4792	299768.0227
4793	299761.0409
4794	299752.9871
4795	299739.8445
4796	299731.7447
4797	299719.9653
4798	299716.2265
4799	299708.8456
4800	299699.0787
4801	299687.1756
4802	299674.2041
4803	299661.6827
4804	299643.7164
4805	299635.6459
4806	299625.9692
4807	299618.121
4808	299608.5872
4809	299598.4077
4810	299588.9027
4811	299575.391
4812	299563.598
4813	299556.5302
4814	299550.2825
4815	299539.9059
4816	299530.6208
4817	299521.9045
4818	299512.6702
4819	299501.3371
4820	299492.3602
4821	299486.952
4822	299477.8676
4823	299468.121
4824	299453.7927
