Semana;Tienda;Tipo mat;Grupo articulos;Sexo;Age Group;Entradas Tienda;Venta U;Venta Bruta $;Costo Neto $;Stock
W01;07-San Bernardo;ZFOO;LT;Female;Grade School;4009;6;221940;93852;41
W01;07-San Bernardo;ZFOO;LT;Male;Adult;4009;6;239940;101457;28
W01;07-San Bernardo;ZFOO;NI;Female;Adult;4009;7;453920;202032;721
W01;07-San Bernardo;ZFOO;NI;Female;Toddler;4009;2;79980;38957;94
W01;07-San Bernardo;ZFOO;NI;Male;Adult;4009;35;2805650;1315283;1020
W01;07-San Bernardo;ZFOO;NI;Male;Grade School;4009;15;827610;390061;275
W01;07-San Bernardo;ZFOO;NI;Male;Pre School;4009;16;719850;333778;183
W01;07-San Bernardo;ZFOO;NI;Male;Pre School + Grade School;4009;1;49990;0;41
W01;07-San Bernardo;ZFOO;NI;Male;Toddler;4009;6;250200;119194;224
W01;07-San Bernardo;ZFOO;PM;Female;Adult;4009;13;758870;342431;291
W01;07-San Bernardo;ZFOO;PM;Female;Grade School;4009;-1;-44990;-20496;8
W01;07-San Bernardo;ZFOO;PM;Female;Pre School;4009;3;98970;45049;45
W01;07-San Bernardo;ZFOO;PM;Female;Toddler;4009;6;182940;83344;99
W01;07-San Bernardo;ZFOO;PM;Male;Adult;4009;26;1431740;647924;515
W01;07-San Bernardo;ZFOO;PM;Male;Grade School;4009;5;231950;105670;101
W01;07-San Bernardo;ZFOO;PM;Male;Pre School;4009;1;36980;14483;121
W01;07-San Bernardo;ZFOO;PM;Male;Pre School + Grade School;4009;1;27990;12751;2
W01;07-San Bernardo;ZFOO;PM;Male;Toddler;4009;1;21000;15941;138
W01;07-San Bernardo;ZFOO;PM;Unisex;Adult;4009;1;76990;36440;12
W01;07-San Bernardo;ZFOO;RB;Female;Adult;4009;-1;-39990;-20245;117
W01;07-San Bernardo;ZFOO;RB;Male;Adult;4009;13;640370;320708;222
W01;07-San Bernardo;ZFOO;SC;Male;Adult;4009;1;54990;18971;119
W01;07-San Bernardo;ZFOO;SK;Female;Adult;4009;12;601940;280941;222
W01;07-San Bernardo;ZFOO;SK;Male;Adult;4009;22;936800;432608;95
W01;07-San Bernardo;ZFOO;SK;Male;Pre School;4009;1;29990;12906;40
W01;07-San Bernardo;ZFOO;SK;Male;Pre School + Grade School;4009;8;248920;103251;60
W01;07-San Bernardo;ZFOO;UA;Male;Adult;4009;3;166970;79775;69
W01;07-San Bernardo;ZFOO;UA;Male;Grade School;4009;1;54990;28662;30
W01;07-San Bernardo;ZFOO;UM;Male;Adult;4009;1;39990;14138;47
W01;07-San Bernardo;ZFOO;UM;Male;Pre School;4009;-1;-38830;-12851;45
W01;07-San Bernardo;ZFOO;VN;Female;Adult;4009;8;471920;210678;88
W01;07-San Bernardo;ZFOO;VN;Male;Adult;4009;7;381930;162828;231
W01;07-San Bernardo;ZFOO;VN;Male;Toddler;4009;2;82980;34276;14
W01;09-Vespucio I;ZAPP;NI;Male;Adult;6901;-1;-29990;0;
W01;09-Vespucio I;ZAPP;NI;Male;Pre School + Grade School;6901;-1;-19990;0;
W01;09-Vespucio I;ZAPP;RP;;;6901;-1;-8800;0;
W01;09-Vespucio I;ZEQU;AD;Female;Adult;6901;1;6990;3026;2
W01;09-Vespucio I;ZEQU;AD;Male;Adult;6901;13;232390;122436;217
W01;09-Vespucio I;ZEQU;AD;Unisex;Adult;6901;16;181840;96586;436
W01;09-Vespucio I;ZEQU;KE;Male;Adult;6901;8;159920;67760;13
W01;09-Vespucio I;ZEQU;KE;Unisex;Adult;6901;1;19990;8470;
W01;09-Vespucio I;ZEQU;MN;Male;Adult;6901;3;89970;32488;99
W01;09-Vespucio I;ZEQU;MO;Male;Adult;6901;9;206820;88244;21
W01;09-Vespucio I;ZEQU;MO;Unisex;Adult;6901;2;43980;18848;
W01;09-Vespucio I;ZEQU;NI;Female;Adult;6901;1;10990;5098;88
W01;09-Vespucio I;ZEQU;NI;Female;Pre School + Grade School;6901;1;22950;12520;21
W01;09-Vespucio I;ZEQU;NI;Male;Adult;6901;88;1369620;643737;826
W01;09-Vespucio I;ZEQU;NI;Male;Grade School;6901;3;41970;19468;20
W01;09-Vespucio I;ZEQU;NI;Unisex;Adult;6901;12;117600;57894;74
W01;09-Vespucio I;ZEQU;NP;Male;Pre School;6901;9;71910;31500;10
W01;09-Vespucio I;ZEQU;PM;Female;Adult;6901;6;53940;16372;18
W01;09-Vespucio I;ZEQU;PM;Male;Adult;6901;14;185860;81031;162
W01;09-Vespucio I;ZEQU;PM;Male;Pre School;6901;3;17970;8187;
W01;09-Vespucio I;ZEQU;PM;Unisex;Adult;6901;7;55930;22290;28
W01;09-Vespucio I;ZEQU;UA;Male;Adult;6901;6;89940;45341;17
W01;09-Vespucio I;ZFOO;AD;;;6901;-1;-49990;-25213;
W01;09-Vespucio I;ZFOO;AD;Female;Adult;6901;13;664870;338994;334
W01;09-Vespucio I;ZFOO;AD;Female;Pre School + Grade School;6901;1;49990;25213;25
W01;09-Vespucio I;ZFOO;AD;Male;Adult;6901;40;2463680;1241325;532
W01;09-Vespucio I;ZFOO;AD;Male;Grade School;6901;1;39990;20168;2
W01;09-Vespucio I;ZFOO;AD;Male;Pre School;6901;0;-3000;-1513;25
W01;09-Vespucio I;ZFOO;AD;Male;Pre School + Grade School;6901;5;199950;100837;55
W01;09-Vespucio I;ZFOO;AD;Male;Toddler;6901;6;197940;99858;136
W01;09-Vespucio I;ZFOO;CR;Female;Adult;6901;-1;-49990;-23945;
W01;09-Vespucio I;ZFOO;CV;Female;Grade School;6901;13;766870;341808;41
W01;09-Vespucio I;ZFOO;CV;Male;Adult;6901;14;695470;319530;130
W01;09-Vespucio I;ZFOO;CV;Male;Grade School;6901;3;146970;70855;11
W01;09-Vespucio I;ZFOO;CV;Male;Pre School;6901;1;53990;24063;17
W01;09-Vespucio I;ZFOO;CV;Male;Toddler;6901;1;36500;16487;27
W01;09-Vespucio I;ZFOO;FI;Female;Adult;6901;7;489930;218366;34
W01;09-Vespucio I;ZFOO;FI;Female;Pre School;6901;3;149970;66844;42
W01;09-Vespucio I;ZFOO;LT;Female;Grade School;6901;2;71980;31283;28
W01;09-Vespucio I;ZFOO;LT;Male;Adult;6901;7;279930;118366;26
W01;09-Vespucio I;ZFOO;LT;Male;Grade School;6901;1;36990;15641;7
W01;09-Vespucio I;ZFOO;NI;Female;Adult;6901;20;1818560;827465;476
W01;09-Vespucio I;ZFOO;NI;Female;Toddler;6901;0;7000;8815;54
W01;09-Vespucio I;ZFOO;NI;Male;Adult;6901;45;3417800;1564963;529
W01;09-Vespucio I;ZFOO;NI;Male;Grade School;6901;13;640870;317356;106
W01;09-Vespucio I;ZFOO;NI;Male;Pre School;6901;13;567880;262964;106
W01;09-Vespucio I;ZFOO;NI;Male;Pre School + Grade School;6901;1;59990;27828;5
W01;09-Vespucio I;ZFOO;NI;Male;Toddler;6901;9;353910;160465;140
W01;09-Vespucio I;ZFOO;PM;Female;Adult;6901;32;1815940;798787;332
W01;09-Vespucio I;ZFOO;PM;Female;Grade School;6901;1;32990;15029;9
W01;09-Vespucio I;ZFOO;PM;Female;Pre School;6901;9;283960;131163;54
W01;09-Vespucio I;ZFOO;PM;Female;Toddler;6901;4;133960;59206;83
W01;09-Vespucio I;ZFOO;PM;Male;Adult;6901;62;3282170;1466855;472
W01;09-Vespucio I;ZFOO;PM;Male;Grade School;6901;3;188970;82444;39
W01;09-Vespucio I;ZFOO;PM;Male;Pre School;6901;9;323910;138345;105
W01;09-Vespucio I;ZFOO;PM;Unisex;Adult;6901;5;399950;182200;20
W01;09-Vespucio I;ZFOO;QS;Male;Adult;6901;0;0;0;69
W01;09-Vespucio I;ZFOO;RB;Female;Adult;6901;1;39990;20167;4
W01;09-Vespucio I;ZFOO;RB;Male;Adult;6901;8;415920;209762;102
W01;09-Vespucio I;ZFOO;SC;Male;Adult;6901;1;54990;21513;14
W01;09-Vespucio I;ZFOO;SC;Unisex;Adult;6901;-1;-69990;-23003;
W01;09-Vespucio I;ZFOO;SK;Female;Adult;6901;2;147970;68782;234
W01;09-Vespucio I;ZFOO;SK;Female;Pre School;6901;0;-8000;-4607;14
W01;09-Vespucio I;ZFOO;SK;Male;Adult;6901;27;1306730;590504;68
W01;09-Vespucio I;ZFOO;SK;Male;Pre School;6901;2;67980;30419;20
W01;09-Vespucio I;ZFOO;SK;Male;Pre School + Grade School;6901;9;272910;116159;54
W01;09-Vespucio I;ZFOO;SPA;Female;Adult;6901;0;-6000;-3776;33
W01;09-Vespucio I;ZFOO;UA;Male;Adult;6901;1;54990;20040;22
W01;09-Vespucio I;ZFOO;UA;Male;Grade School;6901;0;0;0;2
W01;09-Vespucio I;ZFOO;UM;Male;Adult;6901;2;79980;28276;26
W01;09-Vespucio I;ZFOO;UM;Male;Pre School;6901;0;0;1;24
W01;09-Vespucio I;ZFOO;VN;Female;Adult;6901;11;648910;280237;49
W01;09-Vespucio I;ZFOO;VN;Female;Grade School;6901;-1;-49990;-21424;
W01;09-Vespucio I;ZFOO;VN;Male;Adult;6901;11;629890;267809;123
W01;09-Vespucio I;ZFOO;VN;Male;Toddler;6901;0;0;1;5
W01;10-Rancagua;ZAPP;AD;Female;Adult;8312;1;19990;10084;9
W01;10-Rancagua;ZAPP;AD;Male;Adult;8312;5;148950;75127;88
W01;10-Rancagua;ZAPP;CV;Female;Adult;8312;0;0;0;56
W01;10-Rancagua;ZAPP;CV;Male;Adult;8312;1;19990;9367;34
W01;10-Rancagua;ZAPP;NBA;Male;Adult;8312;2;45980;10640;10
W01;10-Rancagua;ZAPP;NI;Male;Adult;8312;8;224920;102484;163
W01;10-Rancagua;ZAPP;NI;Male;Grade School;8312;1;34990;15304;110
W01;10-Rancagua;ZAPP;NI;Male;Pre School + Grade School;8312;0;0;1;35
W01;10-Rancagua;ZAPP;PM;Male;Adult;8312;8;151920;70122;35
W01;10-Rancagua;ZAPP;UA;Female;Adult;8312;0;0;0;26
W01;10-Rancagua;ZAPP;UA;Male;Adult;8312;1;19990;9329;6
W01;10-Rancagua;ZEQU;AD;Male;Adult;8312;9;143910;72108;95
W01;10-Rancagua;ZEQU;AD;Unisex;Adult;8312;22;258990;140416;302
W01;10-Rancagua;ZEQU;KE;Male;Adult;8312;9;179910;76230;43
W01;10-Rancagua;ZEQU;MN;Male;Adult;8312;6;178940;64618;90
W01;10-Rancagua;ZEQU;MO;Male;Adult;8312;1;26990;11138;8
W01;10-Rancagua;ZEQU;NI;Female;Adult;8312;6;71940;32909;90
W01;10-Rancagua;ZEQU;NI;Male;Adult;8312;68;954120;430185;578
W01;10-Rancagua;ZEQU;NI;Male;Grade School;8312;5;69950;32446;14
W01;10-Rancagua;ZEQU;NI;Unisex;Adult;8312;29;351710;162038;50
W01;10-Rancagua;ZEQU;NP;Male;Grade School;8312;1;6990;3706;
W01;10-Rancagua;ZEQU;NP;Male;Pre School;8312;1;7990;3706;12
W01;10-Rancagua;ZEQU;PM;Male;Adult;8312;12;144880;61904;81
W01;10-Rancagua;ZEQU;PM;Unisex;Adult;8312;17;140830;56866;28
W01;10-Rancagua;ZEQU;UA;Male;Adult;8312;1;14990;6996;30
W01;10-Rancagua;ZEQU;UA;Unisex;Adult;8312;6;89100;43509;9
W01;10-Rancagua;ZFOO;AD;;;8312;1;49990;25214;
W01;10-Rancagua;ZFOO;AD;Female;Adult;8312;13;726730;363163;237
W01;10-Rancagua;ZFOO;AD;Female;Pre School + Grade School;8312;0;0;0;3
W01;10-Rancagua;ZFOO;AD;Male;Adult;8312;56;3518790;1765540;393
W01;10-Rancagua;ZFOO;AD;Male;Grade School;8312;1;36990;18654;6
W01;10-Rancagua;ZFOO;AD;Male;Pre School;8312;1;39990;20167;22
W01;10-Rancagua;ZFOO;AD;Male;Pre School + Grade School;8312;-1;-20000;-15120;82
W01;10-Rancagua;ZFOO;AD;Male;Toddler;8312;5;196950;99332;65
W01;10-Rancagua;ZFOO;CV;Female;Adult;8312;1;47990;21390;21
W01;10-Rancagua;ZFOO;CV;Female;Grade School;8312;7;421930;188998;49
W01;10-Rancagua;ZFOO;CV;Male;Adult;8312;6;333940;148843;75
W01;10-Rancagua;ZFOO;CV;Male;Grade School;8312;1;48990;23618;28
W01;10-Rancagua;ZFOO;CV;Male;Pre School;8312;2;93980;41888;17
W01;10-Rancagua;ZFOO;FI;Female;Adult;8312;0;0;0;13
W01;10-Rancagua;ZFOO;LT;Female;Grade School;8312;10;369900;156414;52
W01;10-Rancagua;ZFOO;LT;Male;Adult;8312;2;87980;37202;29
W01;10-Rancagua;ZFOO;LT;Male;Grade School;8312;1;19990;12259;22
W01;10-Rancagua;ZFOO;LT;Male;Pre School;8312;2;53980;26351;19
W01;10-Rancagua;ZFOO;NI;Female;Adult;8312;6;497940;222826;279
W01;10-Rancagua;ZFOO;NI;Female;Toddler;8312;6;212940;99706;62
W01;10-Rancagua;ZFOO;NI;Male;Adult;8312;28;2023980;944785;485
W01;10-Rancagua;ZFOO;NI;Male;Grade School;8312;17;1014830;474017;105
W01;10-Rancagua;ZFOO;NI;Male;Pre School;8312;23;998530;453577;108
W01;10-Rancagua;ZFOO;NI;Male;Pre School + Grade School;8312;10;499900;231896;22
W01;10-Rancagua;ZFOO;NI;Male;Toddler;8312;7;267930;122898;138
W01;10-Rancagua;ZFOO;PM;Female;Adult;8312;32;1810690;807918;161
W01;10-Rancagua;ZFOO;PM;Female;Grade School;8312;1;44990;20496;8
W01;10-Rancagua;ZFOO;PM;Female;Pre School;8312;7;220930;100648;49
W01;10-Rancagua;ZFOO;PM;Female;Toddler;8312;1;24990;11385;58
W01;10-Rancagua;ZFOO;PM;Male;Adult;8312;46;2272310;1022766;187
W01;10-Rancagua;ZFOO;PM;Male;Grade School;8312;15;643850;293317;63
W01;10-Rancagua;ZFOO;PM;Male;Pre School;8312;16;614850;280031;124
W01;10-Rancagua;ZFOO;PM;Male;Toddler;8312;1;32990;15029;142
W01;10-Rancagua;ZFOO;PM;Unisex;Adult;8312;2;159980;72880;11
W01;10-Rancagua;ZFOO;QS;Male;Adult;8312;1;49990;20584;69
W01;10-Rancagua;ZFOO;RB;Female;Adult;8312;2;79980;40334;55
W01;10-Rancagua;ZFOO;RB;Male;Adult;8312;8;379920;187576;44
W01;10-Rancagua;ZFOO;SC;Male;Adult;8312;1;53010;20699;139
W01;10-Rancagua;ZFOO;SC;Unisex;Adult;8312;1;69990;23003;27
W01;10-Rancagua;ZFOO;SK;Female;Adult;8312;10;483900;223103;117
W01;10-Rancagua;ZFOO;SK;Male;Adult;8312;18;734820;325817;29
W01;10-Rancagua;ZFOO;SK;Male;Pre School;8312;2;67980;30419;22
W01;10-Rancagua;ZFOO;SK;Male;Pre School + Grade School;8312;3;86970;38721;7
W01;10-Rancagua;ZFOO;UA;Female;Adult;8312;2;78240;41423;42
W01;10-Rancagua;ZFOO;UA;Male;Adult;8312;10;464660;231768;45
W01;10-Rancagua;ZFOO;UA;Male;Grade School;8312;2;85980;43372;11
W01;10-Rancagua;ZFOO;UM;Male;Adult;8312;0;0;0;31
W01;10-Rancagua;ZFOO;UM;Male;Pre School;8312;-1;-36990;-12852;22
W01;10-Rancagua;ZFOO;VN;Female;Adult;8312;8;457770;192394;37
W01;10-Rancagua;ZFOO;VN;Male;Adult;8312;9;564910;239807;81
W01;112-Belsport El Llano;ZAPP;NI;Female;Adult;2398;1;20990;9737;22
W01;112-Belsport El Llano;ZAPP;NI;Female;Pre School + Grade School;2398;1;24990;11593;13
W01;112-Belsport El Llano;ZAPP;NI;Male;Adult;2398;1;29990;13912;80
W01;112-Belsport El Llano;ZAPP;NI;Male;Grade School;2398;1;16990;7882;70
W01;112-Belsport El Llano;ZAPP;NI;Male;Pre School + Grade School;2398;1;19990;9273;14
W01;112-Belsport El Llano;ZAPP;PM;Male;Adult;2398;2;42980;21858;86
W01;112-Belsport El Llano;ZAPP;UA;Female;Adult;2398;1;19990;9551;20
W01;112-Belsport El Llano;ZAPP;UA;Male;Adult;2398;2;53980;25789;14
W01;112-Belsport El Llano;ZEQU;AD;Male;Adult;2398;1;15990;7945;173
W01;112-Belsport El Llano;ZEQU;AD;Unisex;Adult;2398;10;117900;60127;434
W01;112-Belsport El Llano;ZEQU;KE;Unisex;Adult;2398;2;39980;16940;31
W01;112-Belsport El Llano;ZEQU;MN;Male;Adult;2398;1;29990;10830;39
W01;112-Belsport El Llano;ZEQU;MO;Male;Adult;2398;2;48980;11138;24
W01;112-Belsport El Llano;ZEQU;NI;Female;Adult;2398;1;29990;13912;53
W01;112-Belsport El Llano;ZEQU;NI;Male;Adult;2398;43;705080;328187;798
W01;112-Belsport El Llano;ZEQU;NI;Male;Grade School;2398;-1;-13990;-6489;61
W01;112-Belsport El Llano;ZEQU;NI;Unisex;Adult;2398;9;96910;47663;41
W01;112-Belsport El Llano;ZEQU;NP;Male;Pre School;2398;2;15980;6948;69
W01;112-Belsport El Llano;ZEQU;NP;Male;Toddler;2398;7;79930;33831;38
W01;112-Belsport El Llano;ZEQU;PM;Female;Adult;2398;3;38970;16728;22
W01;112-Belsport El Llano;ZEQU;PM;Male;Adult;2398;22;231780;95122;173
W01;112-Belsport El Llano;ZEQU;PM;Male;Pre School;2398;5;29950;13645;
W01;112-Belsport El Llano;ZEQU;PM;Unisex;Adult;2398;10;84900;34583;109
W01;112-Belsport El Llano;ZEQU;UA;Unisex;Adult;2398;1;14990;6995;17
W01;112-Belsport El Llano;ZEQU;UM;Male;Adult;2398;5;89950;32121;5
W01;112-Belsport El Llano;ZFOO;AD;;;2398;1;49990;25214;
W01;112-Belsport El Llano;ZFOO;AD;Female;Adult;2398;6;324940;160677;102
W01;112-Belsport El Llano;ZFOO;AD;Female;Pre School + Grade School;2398;2;99980;50428;6
W01;112-Belsport El Llano;ZFOO;AD;Male;Adult;2398;20;1153800;579189;434
W01;112-Belsport El Llano;ZFOO;AD;Male;Pre School;2398;3;110970;54959;25
W01;112-Belsport El Llano;ZFOO;AD;Male;Pre School + Grade School;2398;11;433890;218814;77
W01;112-Belsport El Llano;ZFOO;AD;Male;Toddler;2398;6;197940;99858;91
W01;112-Belsport El Llano;ZFOO;CV;Female;Adult;2398;-1;-62990;-28075;9
W01;112-Belsport El Llano;ZFOO;CV;Female;Grade School;2398;1;57990;24510;35
W01;112-Belsport El Llano;ZFOO;CV;Male;Adult;2398;8;474340;217473;50
W01;112-Belsport El Llano;ZFOO;CV;Male;Grade School;2398;0;0;1;9
W01;112-Belsport El Llano;ZFOO;CV;Male;Pre School;2398;2;93980;41888;30
W01;112-Belsport El Llano;ZFOO;LT;Male;Pre School;2398;1;34990;13950;19
W01;112-Belsport El Llano;ZFOO;NI;Female;Adult;2398;12;932390;434147;182
W01;112-Belsport El Llano;ZFOO;NI;Female;Toddler;2398;3;110970;54260;43
W01;112-Belsport El Llano;ZFOO;NI;Male;Adult;2398;16;1240350;573203;363
W01;112-Belsport El Llano;ZFOO;NI;Male;Grade School;2398;14;717860;336369;101
W01;112-Belsport El Llano;ZFOO;NI;Male;Pre School;2398;5;222950;101106;111
W01;112-Belsport El Llano;ZFOO;NI;Male;Pre School + Grade School;2398;-2;-99980;-46378;26
W01;112-Belsport El Llano;ZFOO;NI;Male;Toddler;2398;1;36990;16232;124
W01;112-Belsport El Llano;ZFOO;PM;Female;Adult;2398;16;834650;383514;112
W01;112-Belsport El Llano;ZFOO;PM;Female;Pre School;2398;1;29990;13663;23
W01;112-Belsport El Llano;ZFOO;PM;Female;Toddler;2398;0;4000;16851;33
W01;112-Belsport El Llano;ZFOO;PM;Male;Adult;2398;9;507300;235939;218
W01;112-Belsport El Llano;ZFOO;PM;Male;Grade School;2398;3;142970;65133;67
W01;112-Belsport El Llano;ZFOO;PM;Male;Pre School;2398;4;146960;66949;76
W01;112-Belsport El Llano;ZFOO;PM;Male;Toddler;2398;2;62980;25376;25
W01;112-Belsport El Llano;ZFOO;RB;Female;Adult;2398;3;119970;58459;37
W01;112-Belsport El Llano;ZFOO;RB;Male;Adult;2398;7;349570;174976;121
W01;112-Belsport El Llano;ZFOO;RX;Female;Adult;2398;1;46990;18063;28
W01;112-Belsport El Llano;ZFOO;SK;Female;Adult;2398;4;225960;102298;51
W01;112-Belsport El Llano;ZFOO;SK;Female;Pre School;2398;2;69980;30419;8
W01;112-Belsport El Llano;ZFOO;SK;Male;Pre School;2398;1;29990;12907;5
W01;112-Belsport El Llano;ZFOO;SPA;Male;Adult;2398;4;162960;65666;90
W01;112-Belsport El Llano;ZFOO;UA;Male;Adult;2398;0;0;-477;9
W01;112-Belsport El Llano;ZFOO;UM;Male;Pre School;2398;-1;-36990;-12853;27
W01;112-Belsport El Llano;ZFOO;VN;Male;Adult;2398;2;104980;44992;12
W01;112-Belsport El Llano;ZFOO;VN;Male;Pre School + Grade School;2398;-1;-44990;-14995;1
W01;13-Marina;ZAPP;AD;Male;Adult;9601;5;80780;52438;160
W01;13-Marina;ZAPP;NI;Female;Adult;9601;3;86970;40344;106
W01;13-Marina;ZAPP;NI;Male;Adult;9601;3;89970;41736;238
W01;13-Marina;ZAPP;NI;Male;Grade School;9601;1;19990;9274;102
W01;13-Marina;ZAPP;NI;Male;Pre School + Grade School;9601;-1;-19990;-9273;37
W01;13-Marina;ZAPP;QS;Male;Adult;9601;1;16990;9238;18
W01;13-Marina;ZEQU;AD;Male;Adult;9601;8;114920;55745;242
W01;13-Marina;ZEQU;AD;Unisex;Adult;9601;40;417600;223761;564
W01;13-Marina;ZEQU;CR;Unisex;Full Family;9601;3;53970;25851;46
W01;13-Marina;ZEQU;KE;Male;Adult;9601;3;59970;25410;17
W01;13-Marina;ZEQU;MN;Male;Adult;9601;4;119960;43320;78
W01;13-Marina;ZEQU;MO;Unisex;Adult;9601;2;43980;18848;5
W01;13-Marina;ZEQU;NI;;;9601;5;49950;20850;
W01;13-Marina;ZEQU;NI;Female;Adult;9601;3;55970;25965;47
W01;13-Marina;ZEQU;NI;Male;Adult;9601;105;1641320;752766;854
W01;13-Marina;ZEQU;NI;Male;Grade School;9601;7;109930;51922;35
W01;13-Marina;ZEQU;NI;Unisex;Adult;9601;10;159900;71128;111
W01;13-Marina;ZEQU;NP;Male;Pre School;9601;5;39950;16675;14
W01;13-Marina;ZEQU;NP;Male;Toddler;9601;3;20100;10191;2
W01;13-Marina;ZEQU;PM;Male;Adult;9601;27;320390;134921;158
W01;13-Marina;ZEQU;PM;Male;Pre School;9601;3;17970;8187;2
W01;13-Marina;ZEQU;PM;Unisex;Adult;9601;10;79900;31848;25
W01;13-Marina;ZEQU;VN;Male;;9601;3;20250;16701;
W01;13-Marina;ZEQU;VN;Male;Adult;9601;1;16990;6424;9
W01;13-Marina;ZFOO;AD;Female;Adult;9601;9;495420;248411;314
W01;13-Marina;ZFOO;AD;Female;Pre School + Grade School;9601;3;136970;69081;16
W01;13-Marina;ZFOO;AD;Female;Toddler;9601;0;0;0;22
W01;13-Marina;ZFOO;AD;Male;Adult;9601;52;3412480;1670684;475
W01;13-Marina;ZFOO;AD;Male;Pre School;9601;1;36990;18152;16
W01;13-Marina;ZFOO;AD;Male;Pre School + Grade School;9601;14;547860;273265;126
W01;13-Marina;ZFOO;AD;Male;Toddler;9601;3;88730;49297;146
W01;13-Marina;ZFOO;AD;Unisex;Toddler;9601;1;27990;14958;34
W01;13-Marina;ZFOO;CR;Female;Grade School;9601;1;39990;19156;
W01;13-Marina;ZFOO;CV;Female;Adult;9601;0;-37190;-7577;6
W01;13-Marina;ZFOO;CV;Female;Grade School;9601;6;353940;152408;94
W01;13-Marina;ZFOO;CV;Male;Adult;9601;9;511910;228167;143
W01;13-Marina;ZFOO;CV;Male;Grade School;9601;4;195960;94474;27
W01;13-Marina;ZFOO;CV;Male;Pre School;9601;3;140970;62830;27
W01;13-Marina;ZFOO;CV;Male;Pre School + Grade School;9601;1;39990;14852;11
W01;13-Marina;ZFOO;CV;Male;Toddler;9601;2;73980;32974;28
W01;13-Marina;ZFOO;LT;Female;Grade School;9601;4;79960;48085;23
W01;13-Marina;ZFOO;LT;Female;Pre School;9601;1;18990;11836;22
W01;13-Marina;ZFOO;LT;Male;Adult;9601;4;127960;54108;46
W01;13-Marina;ZFOO;LT;Male;Grade School;9601;2;39980;24518;24
W01;13-Marina;ZFOO;LT;Male;Pre School;9601;4;125960;56507;50
W01;13-Marina;ZFOO;NI;Female;Adult;9601;9;732910;300271;249
W01;13-Marina;ZFOO;NI;Female;Pre School;9601;2;96980;42855;51
W01;13-Marina;ZFOO;NI;Female;Toddler;9601;2;79980;37257;93
W01;13-Marina;ZFOO;NI;Male;Adult;9601;48;3684350;1702948;450
W01;13-Marina;ZFOO;NI;Male;Grade School;9601;40;2199600;1036803;129
W01;13-Marina;ZFOO;NI;Male;Pre School;9601;28;1224730;565420;188
W01;13-Marina;ZFOO;NI;Male;Pre School + Grade School;9601;5;259950;120586;8
W01;13-Marina;ZFOO;NI;Male;Toddler;9601;10;403900;187521;197
W01;13-Marina;ZFOO;PM;;;9601;1;34990;15940;53
W01;13-Marina;ZFOO;PM;Female;Adult;9601;18;982830;445365;256
W01;13-Marina;ZFOO;PM;Female;Pre School;9601;1;25990;11841;45
W01;13-Marina;ZFOO;PM;Female;Toddler;9601;4;135960;60116;83
W01;13-Marina;ZFOO;PM;Male;Adult;9601;83;4142700;1874281;307
W01;13-Marina;ZFOO;PM;Male;Grade School;9601;5;266950;107947;49
W01;13-Marina;ZFOO;PM;Male;Pre School;9601;5;188950;102248;180
W01;13-Marina;ZFOO;PM;Unisex;Adult;9601;1;79990;36440;16
W01;13-Marina;ZFOO;RB;Female;Adult;9601;1;39990;18125;19
W01;13-Marina;ZFOO;RB;Male;Adult;9601;9;445270;223372;192
W01;13-Marina;ZFOO;SC;Female;Adult;9601;1;54990;20515;2
W01;13-Marina;ZFOO;SC;Male;Adult;9601;1;54990;18971;6
W01;13-Marina;ZFOO;SK;Female;Adult;9601;30;1349700;617926;217
W01;13-Marina;ZFOO;SK;Female;Pre School;9601;3;107970;47933;19
W01;13-Marina;ZFOO;SK;Male;Adult;9601;26;1146270;521247;94
W01;13-Marina;ZFOO;SK;Male;Pre School;9601;1;47180;30419;18
W01;13-Marina;ZFOO;SK;Male;Pre School + Grade School;9601;6;185940;80082;52
W01;13-Marina;ZFOO;UA;Male;Adult;9601;4;144620;75928;45
W01;13-Marina;ZFOO;UA;Male;Grade School;9601;-1;-42990;-20539;8
W01;13-Marina;ZFOO;UM;Male;Adult;9601;-1;-39990;-14138;7
W01;13-Marina;ZFOO;UM;Male;Pre School;9601;0;0;2;24
W01;13-Marina;ZFOO;VN;Female;Adult;9601;5;310950;133263;50
W01;13-Marina;ZFOO;VN;Male;Adult;9601;13;815710;349231;83
W01;13-Marina;ZFOO;VN;Male;Toddler;9601;2;79980;34276;15
W01;15-Calama;ZEQU;AD;Male;Adult;6667;20;359800;183175;93
W01;15-Calama;ZEQU;AD;Unisex;Adult;6667;16;178840;101218;416
W01;15-Calama;ZEQU;KE;Male;Adult;6667;10;199900;84700;8
W01;15-Calama;ZEQU;MN;Male;Adult;6667;1;29990;10830;10
W01;15-Calama;ZEQU;MO;Male;Adult;6667;3;80970;33414;19
W01;15-Calama;ZEQU;NI;Female;Adult;6667;2;42980;19010;20
W01;15-Calama;ZEQU;NI;Female;Pre School + Grade School;6667;3;74230;37560;19
W01;15-Calama;ZEQU;NI;Male;Adult;6667;67;1149330;538562;768
W01;15-Calama;ZEQU;NI;Unisex;Adult;6667;13;226870;99673;57
W01;15-Calama;ZEQU;NP;Male;Pre School;6667;5;39950;16676;11
W01;15-Calama;ZEQU;PM;Male;Adult;6667;22;199390;82820;83
W01;15-Calama;ZEQU;PM;Male;Pre School;6667;12;71880;32748;
